color_other,color_target,n_target,n_total,response1,response2,response3,rt,slide_number_in_experiment,prolificID,time_in_minutes,language_information.childhood_language,language_information.country_of_birth,language_information.country_of_residence,language_information.father_country_of_birth,language_information.mother_country_of_birth,language_information.preferred_language,subject_information.age,subject_information.assess,subject_information.colorblind,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.languages,system.Browser,system.OS,system.screenH,system.screenW,author,description,experiment_id,inserted_at,updated_at
white,black,70,100,很多,散散,,134064,3,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,36,100,少数,一些,,78248,4,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,8,10,有八个,大多数,,37832,13,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,5,5,所有,有五个,,21728,14,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,1,5,只有一个,百分之二十,,31847,15,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,24,100,只有少数,有二十几个,,34817,16,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,10,10,所有,有十个,,32424,17,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,3,10,少数,百分之三十,有三个,37559,18,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,2,5,五分之二,有两个,,33065,19,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,16,25,大多数,有几十个,,41712,20,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,15,100,有少数,只有十几个,,36640,21,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,12,25,有一半,有十几个,,30752,22,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,50,100,大概一般,很多,,65320,5,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,75,100,大多数,很多,,22711,23,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,85,100,大多数,有很多,,17375,24,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,6,25,少数,有百分之四十左右,有六个,62481,25,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,99,100,所有差一个,又几乎一百个,,73048,26,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,0,5,没有,,,27095,27,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,3,5,五分之三,有三个,,26248,28,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,4,5,大多数,四个,,91184,6,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,54,100,大概有一半,很多,,49720,7,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,3,25,极少数,三个,,27216,8,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,1,10,只有一个,少数,,20896,9,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,22,25,大多数,二十几个,,29967,10,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,5,10,少数,四个,,46936,11,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
black,white,10,100,有十个,只有少数,,29464,12,5a4ab3c5f7b7bc00014e14ad,21.290566666666667,"Mandarin, English",China,United States,China,China,English,58,Yes,no,I don't understand the purpose of this one.,3,1,Male,none,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 16:38:19.425190,2018-01-07 16:38:19.445031
white,black,57,100,一半,,,464393,3,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,11,25,一半,,,15919,4,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,62,100,大多数,,,8776,13,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,3,5,五分之三,,,39413,14,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,38,100,少数的,,,10287,15,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,2,5,一部分,,,9368,16,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,5,5,全部,,,6768,17,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,18,25,大部分,,,8440,18,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,10,10,全部,,,8744,19,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,0,5,没有,,,10360,20,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,11,100,极少,,,10167,21,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,4,10,一部分,,,9880,22,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,25,25,全部,,,10352,5,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,0,10,没有,,,17192,23,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,29,100,一部分,,,8503,24,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,98,100,几乎全部,,,7392,25,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,6,10,过半,,,15488,26,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,87,100,多数,,,8287,27,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,3,100,极少数,,,11103,28,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,44,100,一半,,,25088,6,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,4,5,大多数,,,12912,7,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,8,10,大多数,,,8471,8,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,1,5,一个,,,6875,9,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,72,100,大部分,,,7960,10,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
white,black,9,25,一半,,,11288,11,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
black,white,4,25,少数,,,9008,12,594fa525f61b8e00016af178,17.373733333333334,Chinese,China,France,China,China,Chinese,32,Yes,no,,4,1,Female,English and French,Chrome,Windows,768,1366,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.987505,2018-01-07 15:55:38.987516
