color_other,color_target,n_target,n_total,response1,response2,response3,rt,slide_number_in_experiment,prolificID,time_in_minutes,language_information.childhood_language,language_information.country_of_birth,language_information.country_of_residence,language_information.father_country_of_birth,language_information.mother_country_of_birth,language_information.preferred_language,subject_information.age,subject_information.assess,subject_information.colorblind,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.languages,system.Browser,system.OS,system.screenH,system.screenW,author,description,experiment_id,inserted_at,updated_at
white,black,4,5,大多数,四分之五,五个圈里，四个,126801,3,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,2,5,两个,二分之五,少数,67391,4,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,60,100,大多数,,,24440,13,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,5,5,5个,全部,只要是,21101,14,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,27,100,27颗,,,30046,15,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,0,10,全部,十个,,19210,16,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,3,5,3个,大多数,五分之三,20046,17,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,1,25,只有一个,,,9513,18,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,9,25,九个,,,11918,19,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,20,25,除了五个白点，其他的,,,19210,20,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,93,100,除了7个白点，其他都是,大多数,,25835,21,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,1,100,只有一个,,,8045,22,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,8,10,八个,大多数,八分之十,47723,5,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,0,5,没有,全部都是白点，没有,,29464,23,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,86,100,大多数,,,10824,24,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,23,25,除了两个两个白点，其他,,,18468,25,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,72,100,大多数,,,9150,26,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,9,10,除了一个黑点，其他,九个,,25495,27,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,1,5,只有一个,,,12389,28,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,5,10,五个,全部圆点之中，有一半,二分之一,77830,6,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,3,10,三个,十分之三,少数,58174,7,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,15,25,有很多,大多数,15颗,33431,8,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,49,100,大多数,有很多,四十九颗,46175,9,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
white,black,19,100,十九颗,少数,除了白色，其他,54753,10,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,69,100,大多数,除了三十一颗黑色，其他,太多,89364,11,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,36,100,少数,三十四颗,除了黑色，其他,58093,12,59f0f2e2ac0af70001b371db,17.651183333333332,Mandrin,Malaysia,United Kingdom,Malaysia,Malaysia,Mandrin,21,No,no,"I may done some mistake by typing a numerical form, sorry about that.",2,1,Male,Malay,Chrome,Windows,864,1536,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:38.795341,2018-01-07 15:55:38.795354
black,white,20,25,19,19,19,71399,3,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,76,100,很多,大部分,多数,69890,4,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,4,5,多数,,,21292,13,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,24,25,差不多全部,,,10809,14,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,0,10,没有,,,10616,15,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,5,5,全部,,,55216,16,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,3,5,多过一半,,,110986,17,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,15,25,多数,,,8138,18,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,5,100,少数,,,6528,19,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,70,100,多数,,,6499,20,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,10,10,全部,,,5553,21,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,2,25,少数,,,6668,22,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,51,100,一半,,,14354,5,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,50,100,差不多一半,,,15386,23,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,31,100,少数,,,6285,24,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,0,5,没有,,,9356,25,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,90,100,多数,,,24557,26,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,1,5,少数,,,6328,27,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,99,100,多数,,,5380,28,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,4,10,一半,五分之四,,72879,6,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,6,25,少数,,,226704,7,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,2,5,五分之二,,,15195,8,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,6,10,多过一半,,,84244,9,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
white,black,19,100,少数,,,176848,10,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,7,10,多数,,,11132,11,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
black,white,30,100,少数,,,8105,12,59dbf6ef5de9b000017ebf54,20.1793,Chinese,Malaysia,Malaysia,Malaysia,Malaysia,Chinese,23,Confused,no,Quite interesting.,2,2,Female,English,Chrome,Mac,800,1280,JI Xiang,Pilot experiment on Prolific collecting the most common Chinese quantifiers,chinese-free-production-pilot,2018-01-07 15:55:19.715389,2018-01-07 15:55:19.715404
